"d10161961";"aw343559";"87122496";1/11/2019 0:00:00
"d10162042";"aw355056";"87122906";7/11/2019 0:00:00
"d10162177";"aw418557";"87125207";2/12/2019 0:00:00
"d10162202";"aw417765";"87125207";2/12/2019 0:00:00
"d10162295";"aw512442";"87128291";9/1/2020 0:00:00
"d10162311";"aw512446";"87128291";9/1/2020 0:00:00
"D10162368";"AW506251";"87128205";8/1/2020 0:00:00
"D10162369";"AW507813";"87128205";8/1/2020 0:00:00
"D10162481";"AW535463";"87128947";16/1/2020 0:00:00
"D10162491";"AW536135";"87128947";16/1/2020 0:00:00
"D10162601";"AW532598";"87128836";15/1/2020 0:00:00
"D10162615";"AW531618";"87128836";15/1/2020 0:00:00
"D10162686";"AW536761";"87128947";16/1/2020 0:00:00
"D10162693";"AW536145";"87128947";16/1/2020 0:00:00
"D10162754";"AW532597";"87128836";15/1/2020 0:00:00
"d10162798";"aw420786";"87125298";3/12/2019 0:00:00
"d10162846";"aw415562";"87125077";29/11/2019 0:00:00
"D10162921";"AW407817";"87124770";27/11/2019 0:00:00
"d10162922";"aw408246";"87124770";27/11/2019 0:00:00
"D10162947";"AW406007";"87124770";27/11/2019 0:00:00
"d10163138";"aw388778";"87124026";20/11/2019 0:00:00
"d10163150";"aw389630";"87124026";20/11/2019 0:00:00
"d10163226";"aw432105";"87125803";6/12/2019 0:00:00
"d10163324";"aw406790";"87124770";27/11/2019 0:00:00
"D10163387";"AW420816";"87125298";3/12/2019 0:00:00
"d10163441";"aw420232";"87125298";3/12/2019 0:00:00
"d10163460";"aw419800";"87125207";2/12/2019 0:00:00
"d10163480";"aw420244";"87125298";3/12/2019 0:00:00
"d10163485";"aw413182";"87125077";29/11/2019 0:00:00
"d10163530";"aw410527";"87124941";28/11/2019 0:00:00
"d10163577";"aw397232";"87124426";22/11/2019 0:00:00
"d10163665";"aw392532";"87124294";21/11/2019 0:00:00
"d10163668";"aw392529";"87124294";21/11/2019 0:00:00
"d10163733";"aw400146";"87124556";25/11/2019 0:00:00
"D10163755";"AW400141";"87124556";25/11/2019 0:00:00
"d10163766";"aw398759";"87124556";25/11/2019 0:00:00
"d10163857";"aw425971";"87125515";4/12/2019 0:00:00
"d10163918";"aw410904";"87124941";28/11/2019 0:00:00
"d10163999";"aw414097";"0000871250";29/11/2019 0:00:00
"d10164092";"aw440862";"87126164";10/12/2019 0:00:00
"d10164124";"aw431165";"87125653";5/12/2019 0:00:00
"d10164130";"aw430733";"87125653";5/12/2019 0:00:00
"D10164258";"AW401918";"87124649";26/11/2019 0:00:00
"D10164310";"AW401924";"87124649";26/11/2019 0:00:00
"D10164317";"AW404509";"87124649";26/11/2019 0:00:00
"d10164404";"aw422770";"87125298";3/12/2019 0:00:00
"d10164405";"aw423664";"87125298";3/12/2019 0:00:00
"d10164446";"aw417760";"87125207";2/12/2019 0:00:00
"d10164473";"aw429470";"87125653";5/12/2019 0:00:00
"d10164515";"aw426950";"87125515";4/12/2019 0:00:00
"d10164520";"aw426924";"87125515";4/12/2019 0:00:00
"d10164525";"aw425962";"57125515";4/12/2019 0:00:00
"d10169751";"aw306123";"87119763";18/10/2019 0:00:00
"d10169838";"aw340435";"87122402";31/10/2019 0:00:00
"d10169878";"aw339212";"87122402";31/10/2019 0:00:00
"d10170101";"aw318216";"87121513";23/10/2019 0:00:00
"d10170102";"aw319887";"87121513";23/10/2019 0:00:00
"d10170601";"aw302529";"87120864";17/10/2019 0:00:00
"d10170605";"aw301841";"87120864";17/10/2019 0:00:00
"D1017078";"AW336716";"87122264";30/10/2019 0:00:00
"d10170780";"aw336726";"87122264";30/10/2019 0:00:00
"d10170782";"aw336696";"87122264";30/10/2019 0:00:00
"d10170805";"aw33182";"87122114";29/10/2019 0:00:00
"d10170817";"aw332335";"87122114";29/10/2019 0:00:00
"d10170826";"aw331828";"87122114";29/10/2019 0:00:00
"d10171027";"aw355323";"87122906";7/11/2019 0:00:00
"d10171045";"aw355837";"87122906";7/11/2019 0:00:00
"d10171157";"aw314406";"87121187";22/10/2019 0:00:00
"d10171298";"aw321851";"87121706";24/10/2019 0:00:00
"d10171310";"aw321682";"87121706";24/10/2019 0:00:00
"d10171450";"aw321689";"87121706";24/10/2019 0:00:00
"d10171510";"aw328284";"87121978";28/10/2019 0:00:00
"d10171553";"aw326187";"87127868";25/10/2019 0:00:00
"d10171560";"aw323749";"87121868";25/10/2019 0:00:00
"d10171590";"aw324578";"87127868";25/10/2019 0:00:00
"d10171689";"aw308608";"87121020";18/10/2019 0:00:00
"d10171733";"aw307793";"87119763";18/10/2019 0:00:00
"d10171749";"aw306111";"87119763";18/10/2019 0:00:00
"d10171783";"aw304154";"87120864";17/10/2019 0:00:00
"d10171879";"aw309704";"87121373";22/10/2019 0:00:00
"d10171888";"aw308909";"87121187";22/10/2019 0:00:00
"d10171941";"aw350953";"aw350953";6/11/2019 0:00:00
"d10171945";"W350427";"87122799";6/11/2019 0:00:00
"d10171998";"aw377442";"87122637";5/11/2019 0:00:00
"d10172026";"aw345953";"87122637";5/11/2019 0:00:00
"d10172090";"aw350835";"87122799";6/11/2019 0:00:00
"d10172099";"aw334316";"87122364";30/10/2019 0:00:00
"d10172177";"aw329132";"87121978";28/10/2019 0:00:00
"D10177312";"AW504285";"87128113";7/1/2020 0:00:00
"D10177313";"AW503726";"87128113";7/1/2020 0:00:00
"D10177347";"AW502459";"87128113";7/1/2020 0:00:00
"D10177358";"AW502449";"87128113";7/1/2020 0:00:00
"D10177420";"AW499240";"87127976";3/1/2020 0:00:00
"D10177429";"AW499980";"87127976";3/1/2020 0:00:00
"d10177671";"aw458588";"87126783";17/12/2019 0:00:00
"d10177742";"aw457444";"87126625";16/12/2019 0:00:00
"d10177771";"aw457442";"87126625";16/12/2019 0:00:00
"d10177869";"AW442770";"87126164";10/12/2019 0:00:00
"d10177886";"aw442052";"87126164";10/12/2019 0:00:00
"D10177899";"AW491214";"87127753";30/12/2019 0:00:00
"D10177913";"AW490124";"87127753";30/12/2019 0:00:00
"D10177951";"AW484760";"87127631";27/12/2019 0:00:00
"D10178035";"AW494095";"87127896";31/12/2019 0:00:00
"D10178082";"AW494918";"87127896";31/12/2019 0:00:00
"D10178089";"AW494726";"87127896";31/12/2019 0:00:00
"d10178130";"aw473525";"87127132";20/12/2019 0:00:00
"d10178143";"aw474649";"87127132";20/12/2019 0:00:00
"d10178157";"aw473055";"87127132";20/12/2019 0:00:00
"d10178294";"aw437681";"87125515";9/12/2019 0:00:00
"d10178399";"aw446449";"87126235";11/12/2019 0:00:00
"D10178557";"AW478310";"87127265";26/12/2019 0:00:00
"d10178566";"aw477571";"87127265";26/12/2019 0:00:00
"D10178612";"AW480156";"87127358";26/12/2019 0:00:00
"d10178659";"87127265";"87127265";26/12/2019 0:00:00
"d10179048";"aw436656";"87125974";9/12/2019 0:00:00
"D10179138";"AW515431";"87128470";10/1/2020 0:00:00
"D10179173";"AW516370";"87128470";10/1/2020 0:00:00
"D10179193";"AW516932";"87128470";10/1/2020 0:00:00
"d10179261";"aw473528";"87127132";20/12/2019 0:00:00
"d10179263";"aw473533";"87127132";20/12/2019 0:00:00
"d10179293";"aw472026";"87127132";20/12/2019 0:00:00
"d10179336";"aw434013";"87125803";6/12/2019 0:00:00
"d10179368";"aw432760";"87125803";6/12/2019 0:00:00
"D10179613";"AW520247";"87128592";13/1/2020 0:00:00
"d10179706";"aw511557";"87128291";9/1/2020 0:00:00
"d10179709";"aw511291";"87128291";9/1/2020 0:00:00
"d10179801";"aw456883";"87126625";16/12/2019 0:00:00
"D10179856";"AW453282";"87126532";13/12/2019 0:00:00
"D10179867";"AW455067";"87126532";13/12/2019 0:00:00
"d10179894";"aw453284";"87126532";13/12/2019 0:00:00
"D10180185";"AW491208";"87127753";30/12/2019 0:00:00
"d10180869";"aw451633";"87126392";12/12/2019 0:00:00
"d10180875";"aw450310";"87126392";12/12/2019 0:00:00
"D10180921";"AW507614";"87128205";8/1/2020 0:00:00
"D10180930";"AW506252";"87128205";8/1/2020 0:00:00
"d10181140";"aw467235";"87126916";18/12/2019 0:00:00
"d10181150";"aw466902";"87126916";18/12/2019 0:00:00
"d10181159";"aw465283";"87126916";18/12/2019 0:00:00
"d10181171";"aw464825";"87126916";18/12/2019 0:00:00
"d10181178";"aw46832";"87126916";18/12/2019 0:00:00
"D10181287";"AW523181";"87128592";13/1/2020 0:00:00
"D10181288";"AW523178";"87128592";13/1/2020 0:00:00
"D10181350";"AW520245";"87128592";13/1/2020 0:00:00
"d10181428";"aw449671";"87126392";12/12/2019 0:00:00
"d10181480";"aw447993";"87126235";11/12/2019 0:00:00
"d10181504";"aw526324";"87128743";14/1/2020 0:00:00
"d10181516";"aw529118";"87128743";14/1/2020 0:00:00
"D10181535";"aw528180";"87128743";14/1/2020 0:00:00
"D10181580";"AW526312";"87128743";14/1/2020 0:00:00
"d10181767";"aw463382";"87126783";17/12/2019 0:00:00
"d10181778";"aw461983";"87126783";17/12/2019 0:00:00
"D10181922";"AW485285";"87127631";27/12/2019 0:00:00
"D10181944";"AW489168";"87127753";30/12/2019 0:00:00
"d10182085";"aw445151";"87126235";11/12/2019 0:00:00
"d10192270";"aw608129";"87130625";6/2/2020 0:00:00
"d10192271";"aw608128";"87130625";6/2/2020 0:00:00
"d10192358";"aw613599";"87130879";10/2/2020 0:00:00
"d10192412";"aw612746";"87130766";7/2/2020 0:00:00
"d10192436";"aw631238";"87131217";13/2/2020 0:00:00
"d10192438";"aw631643";"87131217";13/2/2020 0:00:00
"D10192539";"AW583973";"87130043";30/1/2020 0:00:00
"D10192565";"AW585143";"87130043";30/1/2020 0:00:00
"d10192577";"aw585736";"87130043";30/1/2020 0:00:00
"d10192638";"aw621496";"87130916";11/2/2020 0:00:00
"d10192639";"aw618318";"87130916";11/2/2020 0:00:00
"d10192712";"aw616636";"87130879";10/2/2020 0:00:00
"d10192746";"aw553727";"87129308";21/1/2020 0:00:00
"d10192756";"aw550806";"87129308";21/1/2020 0:00:00
"d10192778";"aw551259";"87129308";21/1/2020 0:00:00
"d10192911";"aw619456";"87130916";11/2/2020 0:00:00
"D10192935";"AW546160";"87129198";20/1/2020 0:00:00
"d10193141";"aw588298";"87130123";31/1/2020 0:00:00
"d10193260";"aw606479";"87130625";6/2/2020 0:00:00
"d10193310";"aw602610";"87130564";5/2/2020 0:00:00
"d10193409";"aw578786";"87129972";29/1/2020 0:00:00
"d10193424";"aw556002";"87129419";22/1/2020 0:00:00
"d10193453";"aw553231";"87129308";21/1/2020 0:00:00
"d10193536";"aw555432";"87129419";22/1/2020 0:00:00
"d10193639";"aw600921";"87130564";5/2/2020 0:00:00
"d10193660";"aw601517";"87130564";5/2/2020 0:00:00
"D10193813";"AW563879";"87129605";24/1/2020 0:00:00
"d10193871";"aw560283";"87129533";23/1/2020 0:00:00
"d10193997";"aw610472";"87130766";7/2/2020 0:00:00
"d10194019";"aw585138";"87130043";30/1/2020 0:00:00
"d10194035";"aw583725";"87130043";30/1/2020 0:00:00
"d10194098";"aw580465";"87129972";29/1/2020 0:00:00
"d10194099";"aw580265";"87129972";29/1/2020 0:00:00
"D10194141";"AW638992";"87131469";17/2/2020 0:00:00
"D10194143";"AW638266";"87131469";17/2/2020 0:00:00
"D10194301";"AW636801";"87131469";17/2/2020 0:00:00
"D10194482";"AW547793";"87129198";20/1/2020 0:00:00
"D10194498";"AW548431";"87129198";20/1/2020 0:00:00
"d10194533";"aw598834";"87130461";4/2/2020 0:00:00
"d10194551";"aw598827";"87130461";4/2/2020 0:00:00
"d10194634";"aw612056";"87130766";7/2/2020 0:00:00
"d10194746";"aw629028";"87131217";13/2/2020 0:00:00
"d10194904";"aw613722";"87130879";10/2/2020 0:00:00
"d10194987";"aw644841";"87131804";19/2/2020 0:00:00
"D10195031";"AW573446";"87129899";28/1/2020 0:00:00
"d10195055";"aw574545";"87129899";28/1/2020 0:00:00
"D10195170";"AW591291";"87130293";3/2/2020 0:00:00
"d10195217";"aw588140";"87130123";31/1/2020 0:00:00
"d10195287";"aw588306";"87130123";31/1/2020 0:00:00
"d10195433";"aw649137";"87131920";20/2/2020 0:00:00
"d10195489";"aw647198";"87131804";19/2/2020 0:00:00
"d10195501";"aw646055";"87131804";19/2/2020 0:00:00
"d10195580";"aw649135";"87131920";20/2/2020 0:00:00
"d10195679";"aw623798";"87131153";12/2/2020 0:00:00
"d10195753";"aw575557";"87129899";28/1/2020 0:00:00
"d10195764";"aw574535";"87129899";28/1/2020 0:00:00
"d10195991";"aw556322";"87129419";22/1/2020 0:00:00
"d10195996";"aw558327";"87129419";22/1/2020 0:00:00
"D10196054";"AW592680";"87130293";3/2/2020 0:00:00
"D10196083";"AW592073";"87130293";3/2/2020 0:00:00
"d10196275";"d10196275";"87129605";24/1/2020 0:00:00
"D10196276";"AW565733";"87129605";24/1/2020 0:00:00
"D10196285";"AW566506";"87129605";24/1/2020 0:00:00
"d10196349";"aw652342";"87132075";21/2/2020 0:00:00
"d10196403";"aw650352";"87131920";20/2/2020 0:00:00
"d10196473";"aw641299";"87131634";18/2/2020 0:00:00
"d10196497";"aw640989";"87131634";18/2/2020 0:00:00
"d10196534";"aw568354";"87129780";27/1/2020 0:00:00
"d10196547";"aw569004";"87129780";27/1/2020 0:00:00
"d10196568";"aw567801";"87129780";27/1/2020 0:00:00
"d10196652";"aw579407";"87129972";29/1/2020 0:00:00
"d10196735";"aw626748";"87131153";12/2/2020 0:00:00
"d10196746";"aw623797";"87131153";12/2/2020 0:00:00
"D10196855";"AW660033";"87132409";25/2/2020 0:00:00
"d10196921";"aw658127";"87132211";24/2/2020 0:00:00
"d10196983";"aw643179";"87131634";18/2/2020 0:00:00
"d10197082";"aw596828";"87130461";4/2/2020 0:00:00
"d10197173";"aw560190";"87129533";23/1/2020 0:00:00
"d10197188";"aw559615";"87129533";23/1/2020 0:00:00
"d10197198";"aw559483";"87129533";23/1/2020 0:00:00
"d10197204";"aw559475";"87129533";23/1/2020 0:00:00
"d10197304";"aw662735";"87132409";25/2/2020 0:00:00
"d10197372";"d10197372";"87134219";17/3/2020 0:00:00
"d10197739";"aw704865";"87133714";11/3/2020 0:00:00
"d10197819";"aw701771";"87133563";10/3/2020 0:00:00
"d10197868";"aw672759";"87132764";28/2/2020 0:00:00
"d10197910";"aw670818";"87132661";27/2/2020 0:00:00
"d10197911";"aw670924";"87132661";27/2/2020 0:00:00
"d10197932";"aw677969";"8732897";2/3/2020 0:00:00
"d10197959";"aw676094";"87132897";2/3/2020 0:00:00
"d10198010";"aw671895";"87132764";28/2/2020 0:00:00
"d10198063";"aw688466";"87133212";5/3/2020 0:00:00
"d10198138";"aw655660";"87132211";24/2/2020 0:00:00
"d10198159";"aw656465";"87132211";24/2/2020 0:00:00
"d10198226";"aw654206";"87132075";21/2/2020 0:00:00
"d10198229";"aw653954";"87132075";21/2/2020 0:00:00
"D10198251";"AW681335";"87132983";3/3/2020 0:00:00
"D10198298";"AW680139";"87132983";3/3/2020 0:00:00
"d10198392";"aw698688";"87133563";10/3/2020 0:00:00
"d10198420";"aw699645";"87133563";10/3/2020 0:00:00
"d10198554";"aw676093";"8732897";2/3/2020 0:00:00
"d10198759";"aw668676";"87132661";27/2/2020 0:00:00
"d10198821";"aw667501";"87132538";26/2/2020 0:00:00
"d10198826";"aw667140";"87132538";26/2/2020 0:00:00
"D10198963";"AW684430";"87133111";4/3/2020 0:00:00
"D10199024";"AW682312";"87132983";3/3/2020 0:00:00
"d10199143";"aw633819";"87131396";14/2/2020 0:00:00
"d10199146";"aw632381";"87131396";14/2/2020 0:00:00
"d10199175";"aw632821";"8731396";14/2/2020 0:00:00
"d10199243";"aw695271";"87133430";9/3/2020 0:00:00
"d10199282";"aw687563";"87133212";5/3/2020 0:00:00
"d10199287";"aw688730";"87133212";5/3/2020 0:00:00
"d10199573";"aw666554";"87132538";26/2/2020 0:00:00
"d10199656";"aw672553";"87132764";28/2/2020 0:00:00
"d10199722";"aw661581";"87132409";25/2/2020 0:00:00
"d10200143";"aw697045";"87133430";9/3/2020 0:00:00
"d10200232";"aw716287";"87134219";17/3/2020 0:00:00
"d10200257";"aw711159";"87133953";13/3/2020 0:00:00
"d10200323";"aw708862";"87133844";12/3/2020 0:00:00
"d10200341";"aw706386";"87133844";12/3/2020 0:00:00
"d10200678";"aw693678";"87133355";6/3/2020 0:00:00
"d10200715";"aw691372";"87133355";6/3/2020 0:00:00
"d10200856";"aw717766";"87134309";18/3/2020 0:00:00
"d10200877";"aw713392";"87134097";16/3/2020 0:00:00
"D10201294";"AW686516";"87133111";4/3/2020 0:00:00
"D10201307";"AW683493";"87133111";4/3/2020 0:00:00
"D10201431";"AW719705";"042163";19/2/2021 0:00:00
"d10201452";"aw719297";"87134475";19/3/2020 0:00:00
"d10201478";"aw710214";"87133953";13/3/2020 0:00:00
"d10202081";"aw13261";"87134097";16/3/2020 0:00:00
"d10202095";"aw712990";"87134097";16/3/2020 0:00:00
"d10202203";"aw706878";"87133844";12/3/2020 0:00:00
"d10202246";"aw705540";"87133714";11/3/2020 0:00:00
"D10224905";"AX063206";"87146665";25/3/2021 0:00:00
"D10224906";"AX062924";"87146665";25/3/2021 0:00:00
"d10224988";"ax0599390";"87146610";25/3/2021 0:00:00
"d10225302";"87146462";"ax047804";18/3/2021 0:00:00
"d10225630";"ax045948";"87146462";18/3/2021 0:00:00
"d10225713";"ax014282";"87146162";9/3/2021 0:00:00
"D10225809";"AX063504";"87146682";6/4/2021 0:00:00
"D10225885";"AX022395";"87146249";9/3/2021 0:00:00
"d10225932";"ax019279";"87146215";9/3/2021 0:00:00
"d10225933";"ax018139";"87146215";9/3/2021 0:00:00
"D10226014";"AX070874";"87146742";6/4/2021 0:00:00
"D10226035";"AX069721";"87146712";6/4/2021 0:00:00
"d10226092";"ax029834";"87146285";11/3/2021 0:00:00
"D10226164";"AX050113";"87146511";23/3/2021 0:00:00
"D10226476";"AX054626";"AX054626";23/3/2021 0:00:00
"D10226477";"AX053172";"87146553";23/3/2021 0:00:00
"d10227208";"ax040555";"87146397";16/3/2021 0:00:00
"d10227332";"ax033171";"8714352";16/3/2021 0:00:00
"d10227406";"ax124286";"87147303";27/4/2021 0:00:00
"D10227518";"AX087741";"87146935";13/4/2021 0:00:00
"D10227634";"AX094967";"87146986";13/4/2021 0:00:00
"d10227682";"ax124295";"87147303";27/4/2021 0:00:00
"D10227848";"ax092318";"87146959";13/4/2021 0:00:00
"d10228095";"ax101772";"87147037";15/4/2021 0:00:00
"d10228138";"ax100177";"87147054";15/4/2021 0:00:00
"d10228173";"ax089929";"87146959";14/4/2021 0:00:00
"D10228224";"AX086172";"87146935";13/4/2021 0:00:00
"d10228311";"ax083910";"87146897";8/4/2021 0:00:00
"d10228339";"ax084169";"87146897";8/4/2021 0:00:00
"D10228452";"AX077294";"87146825";6/4/2021 0:00:00
"d10228480";"ax115574";"87147199";22/4/2021 0:00:00
"d10228559";"ax113747";"87147149";22/4/2021 0:00:00
"d10228615";"ax107808";"87147121";20/4/2021 0:00:00
"d10228948";"ax082802";"87146875";8/4/2021 0:00:00
"d10228959";"ax081021";"87146875";8/4/2021 0:00:00
"d10229215";"ax098430";"87147037";15/4/2021 0:00:00
"d10229246";"ax097589";"87147037";15/4/2021 0:00:00
"D10229532";"AX130272";"87147344";21/5/2021 0:00:00
"d10230378";"ax121102";"87147225";27/4/2021 0:00:00
"d10230646";"ax117436";"87147245";27/4/2021 0:00:00
"d10230660";"ax120120";"87147245";27/4/2021 0:00:00
"d10230663";"ax121764";"87147225";27/4/2021 0:00:00
"d10230747";"ax117029";"87147199";22/4/2021 0:00:00
"d10230930";"ax113419";"87147149";22/4/2021 0:00:00
"d10230941";"ax108887";"87147157";20/4/2021 0:00:00
"D10231255";"AX093849";"87146986";13/4/2021 0:00:00
"d10231398";"ax106537";"87147121";20/4/2021 0:00:00
"d10231526";"ax103033";"87147157";20/4/2021 0:00:00
"d10232284";"ax108250";"87147121";20/4/2021 0:00:00
"d10232355";"ax106545";"87147085";20/4/2021 0:00:00
"d10232573";"ax026860";"87146285";11/3/2021 0:00:00
"d10232603";"ax044497";"87146424";18/3/2021 0:00:00
"D10232754";"AX126441";"87147325";21/5/2021 0:00:00
"d10232843";"ax012134";"87146128";4/3/2021 0:00:00
"d10232844";"ax010092";"87146128";4/3/2021 0:00:00
"d10233221";"ax025082";"87146285";11/3/2021 0:00:00
"d10233224";"ax023846";"87146285";11/3/2021 0:00:00
"d10233469";"ax008261";"87146102";4/3/2021 0:00:00
"d10233492";"ax006218";"87146102";4/3/2021 0:00:00
"D10233552";"AX005029";"87146049";2/3/2021 0:00:00
"d10233553";"ax0050026";"87146048";2/3/2021 0:00:00
"D10233727";"AX129752";"87147325";21/5/2021 0:00:00
"D10234080";"AW999702";"87145964";2/3/2021 0:00:00
"D10234149";"AW997392";"87145986";2/3/2021 0:00:00
"d10234150";"aw997043";"87145986";2/3/2021 0:00:00
"D10234486";"AX001064";"87146049";2/3/2021 0:00:00
"d10234678";"ax038522";"87146397";16/3/2021 0:00:00
"d10234763";"ax033857";"87146370";16/3/2021 0:00:00
"D10234869";"aw993243";"044175";24/2/2021 0:00:00
"D10235411";"AW987102";"87145839";23/2/2021 0:00:00
"D10235576";"aw989350";"044163";23/2/2021 0:00:00
"D10235751";"AY387275";"8715658";22/2/2022 0:00:00
"d10235752";"ay395501";"87156758";22/2/2022 0:00:00
"d10235754";"ay391010";"87156758";22/2/2022 0:00:00
"D1054566";"AQ301007";"GN22898000";3/12/2014 0:00:00
"d120046109";"au544407";"86620813";13/2/2018 0:00:00
"D20000023";"AX293119";"8714880";1/7/2021 0:00:00
"D20000042";"AX292785";"87148801";1/7/2021 0:00:00
"D20000186";"AX332211";"87149112";13/7/2021 0:00:00
"D20000266";"AX246326";"87148558";22/6/2021 0:00:00
"D20000386";"AX365847";"87149384";22/7/2021 0:00:00
"D20000387";"AX365133";"87149384";22/7/2021 0:00:00
"d20000478";"ax249097";"87148578";22/6/2021 0:00:00
"D20000820";"AX355199";"87149260";21/7/2021 0:00:00
"D20001246";"AX283078";"8714876";29/6/2021 0:00:00
"D20001262";"AX279572";"87148716";29/6/2021 0:00:00
"D20001805";"AX284061";"87148726";29/6/2021 0:00:00
"D20001815";"AX286250";"87148726";29/6/2021 0:00:00
"d20001980";"ax251264";"87148578";22/6/2021 0:00:00
"D20002081";"AX2482260";"87148558";22/6/2021 0:00:00
"D20002434";"AX273834";"87148652";24/6/2021 0:00:00
"D20002479";"AX272159";"87148652";24/6/2021 0:00:00
"D20002513";"AX343978";"87149204";15/7/2021 0:00:00
"D20002555";"AX341666";"87149204";15/7/2021 0:00:00
"D20002670";"AX279076";"87148651";29/6/2021 0:00:00
"D20003316";"AX647411";"87151411";28/9/2021 0:00:00
"D20003333";"AX649954";"87151411";28/9/2021 0:00:00
"d20003529";"ax636615";"87151380";23/9/2021 0:00:00
"d20003597";"ax661006";"87151585";30/9/2021 0:00:00
"d20003864";"ax577694";"87150839";14/9/2021 0:00:00
"d20003986";"ax613440";"87151181";21/9/2021 0:00:00
"d20004277";"ax585455";"87151000";14/9/2021 0:00:00
"d20004667";"ax574040";"87150839";14/9/2021 0:00:00
"d20004735";"ax571782";"87150807";9/9/2021 0:00:00
"d20004774";"ax568938";"87150807";9/9/2021 0:00:00
"d20004890";"ax581483";"87150924";14/9/2021 0:00:00
"D20004964";"AX656713";"87151562";28/9/2021 0:00:00
"D20005014";"AX659615";"87151562";28/9/2021 0:00:00
"D20005015";"AX658340";"87151562";28/9/2021 0:00:00
"D20005064";"AX640930";"87151423";28/9/2021 0:00:00
"D20005105";"AX646655";"87151423";28/9/2021 0:00:00
"d20005120";"AX643323";"87151423";28/9/2021 0:00:00
"d20005349";"ax674947";"87151693";6/10/2021 0:00:00
"d20005577";"ax670153";"87151660";30/9/2021 0:00:00
"d20005578";"ax672860";"87151660";30/9/2021 0:00:00
"d20005700";"ax665721";"87151585";30/9/2021 0:00:00
"D20006021";"AX653134";"87151411";28/9/2021 0:00:00
"d20006113";"ax661017";"87151585";30/9/2021 0:00:00
"d20006223";"ax684352";"87151748";6/10/2021 0:00:00
"D20006574";"AX399679";"87149647";3/8/2021 0:00:00
"D20006615";"AX467078";"87150159";19/8/2021 0:00:00
"D20006783";"AX477027";"8715022";24/8/2021 0:00:00
"D20006807";"AX481768";"87150221";24/8/2021 0:00:00
"D20006895";"AX446514";"87149941";12/8/2021 0:00:00
"D20007047";"AX418395";"87149797";5/8/2021 0:00:00
"D20007168";"AX413816";"87149758";5/8/2021 0:00:00
"D20007333";"ax457309";"87150024";18/8/2021 0:00:00
"D20007360";"AX452733";"87150024";17/8/2021 0:00:00
"D20007618";"AX463449";"87150159";19/8/2021 0:00:00
"D20007745";"AX431053";"87149877";10/8/2021 0:00:00
"D20007826";"AX427889";"87149834";10/8/2021 0:00:00
"d20007860";"ax406395";"87149724";3/8/2021 0:00:00
"D20008303";"AX451669";"87149941";12/8/2021 0:00:00
"D20008333";"AX408860";"87149724";3/8/2021 0:00:00
"d20008365";"ax407213";"87149724";3/8/2021 0:00:00
"D20008410";"AX413410";"87149758";5/8/2021 0:00:00
"D20008692";"AX436692";"87149926";10/8/2021 0:00:00
"D20008760";"AX404033";"87149647";3/8/2021 0:00:00
"D20008798";"AX401329";"87149647";3/8/2021 0:00:00
"D20008931";"AX433115";"87149877";10/8/2021 0:00:00
"D20008997";"AX443084";"87149970";12/8/2021 0:00:00
"D20009486";"AX462610";"AX462610";17/8/2021 0:00:00
"D20009535";"AX463017";"87150090";17/8/2021 0:00:00
"D20010152";"AX519848";"87150449";31/8/2021 0:00:00
"D20010302";"AX527158";"87150508";31/8/2021 0:00:00
"D20010352";"AX524879";"87150508";31/8/2021 0:00:00
"d20010459";"ax681889";"87151748";6/10/2021 0:00:00
"D20010772";"AX501700";"87150317";26/8/2021 0:00:00
"D20010828";"AX497207";"87150317";26/8/2021 0:00:00
"d20010962";"ax533778";"87150555";2/9/2021 0:00:00
"D20011122";"AX508203";"87150368";26/8/2021 0:00:00
"D20011123";"AX504872";"87150368";26/8/2021 0:00:00
"d20011204";"ax815546";"87152715";29/10/2021 0:00:00
"D20011401";"AX514014";"87150408";31/8/2021 0:00:00
"D20011402";"AX511604";"87150408";31/8/2021 0:00:00
"d20011634";"ax809357";"87152659";28/10/2021 0:00:00
"d20011691";"ax805364";"87152659";28/10/2021 0:00:00
"d20011782";"ax531567";"87150555";2/9/2021 0:00:00
"D20011837";"AX721072";"87152003";12/10/2021 0:00:00
"D20011872";"AX7418325";"87152003";12/10/2021 0:00:00
"D20011998";"AX794525";"87152582";27/10/2021 0:00:00
"D20012007";"AX528276";"87150555";2/9/2021 0:00:00
"d20012241";"ax398615";"87149619";3/8/2021 0:00:00
"d20012249";"ax396021";"87149619";3/8/2021 0:00:00
"d20012348";"ax864412";"87153076";10/11/2021 0:00:00
"d20012352";"ax861476";"87153076";10/11/2021 0:00:00
"D20012460";"AX492269";"87150300";24/8/2021 0:00:00
"D20012461";"AX494649";"87150300";24/8/2021 0:00:00
"d20012682";"ax809694";"87152715";29/10/2021 0:00:00
"d20012848";"ax294492";"87148838";2/7/2021 0:00:00
"d20012864";"ax297478";"87148838";2/7/2021 0:00:00
"d20012880";"ax294377";"87148838";2/7/2021 0:00:00
"D20012967";"AX355597";"87149321";21/7/2021 0:00:00
"D20013089";"AX302147";"87148875";6/7/2021 0:00:00
"d20013226";"ax312638";"8714992";8/7/2021 0:00:00
"d20013242";"ax317242";"87148992";8/7/2021 0:00:00
"d20013348";"ax327630";"87149112";13/7/2021 0:00:00
"d20013403";"ax317784";"87149034";13/7/2021 0:00:00
"d20013449";"ax320118";"87149034";13/7/2021 0:00:00
